latitude,longitude,value
-31.8899,115.76989,905
-31.98841,115.86225,375
-31.88724,115.75792,2195
-31.95941,115.86777,5040
-27.75744,114.14535,158
-31.80058,115.79586,265
-31.96707,115.9172,333
-33.97207,116.15836,390
-31.81397,115.97451,121
-33.65483,115.04011,400
-31.9263,115.9203,600
-32.10952,115.7722,700
-33.66128,115.03723,600
-31.79332,115.77004,745
-31.94158,115.82111,300
-31.82402,115.79259,195
-32.05474,115.94985,80
-31.84371,115.79791,158
-31.9934,115.87846,150
-31.95066,115.87853,139
-33.60159,115.09219,198
-32.00235,116.10048,520
-32.04206,115.86999,1470
-32.58101,115.79065,200
-32.27772,115.72025,390
-33.9824,114.99513,268
-31.93936,115.83437,400
-31.96086,115.82052,515
-31.98698,116.00558,90
-32.30331,115.71543,282
-31.96028,115.81905,707
-31.98121,115.75606,60
-32.07425,115.75444,120
-32.05754,115.749,660
-32.10327,115.94006,360
-31.97422,115.85514,477
-31.97248,115.85285,477
-31.84804,115.82839,80
-31.95616,115.82176,234
-31.87734,116.05271,58
-31.77362,115.99109,74
-31.94638,115.83093,917
-31.6937,115.70661,770
-31.9476,115.83771,655
-31.84203,115.79669,600
-31.94995,115.8356,130
-31.79541,116.00665,200
-33.99049,114.99795,1262
-31.98961,115.90428,1300
-31.96037,115.81963,560
-32.05507,115.74345,22
-31.94536,115.78919,333
-17.95754,122.20883,139
-32.07368,115.78524,111
-32.27509,115.73949,348
-31.93209,115.88605,210
-31.68957,115.70943,1140
-31.51109,118.26691,79
-31.90778,115.87499,124
-32.13097,116.0356,109
-31.1023,115.37283,440
-32.05888,115.87076,285
-31.92527,115.89314,840
-31.94828,115.8552,900
-33.61941,115.09322,400
-31.95935,115.87067,655
-31.78866,115.74964,660
-34.19177,115.13274,160
-31.97933,115.76383,80
-32.05383,115.75346,222
-28.74605,114.63441,450
-31.95974,115.82086,178
-33.75393,115.02837,560
-31.89009,115.76189,129
-33.85962,121.86061,600
-32.05631,115.76357,540
-31.97848,115.76363,188
-31.94919,115.83871,7650
-32.05872,115.9579,300
-31.69351,115.70575,2800
-31.89262,115.76053,465
-34.97808,117.36355,380
-31.95335,115.86225,159
-34.19156,115.13242,200
-33.62904,115.39225,184
-34.19001,115.13266,200
-31.96055,115.81965,505
-33.65505,115.30053,800
-33.98338,114.99345,390
-17.93128,122.21724,500
-17.93128,122.21724,500
-31.96049,115.8196,707
-34.08782,115.05848,340
-34.44028,115.9153,298
-32.30627,115.71565,400
-32.04801,115.95916,240
-28.7829,114.61925,360
-32.02158,115.80736,45
-31.9318,116.00263,40
-34.9537,117.36102,228
-33.86631,114.98871,796
-31.26074,115.51078,154
-31.26073,115.50896,154
-17.93128,122.21724,500
-17.93128,122.21724,500
-17.93128,122.21724,500
-17.93128,122.21724,500
-33.6168,115.1111,246
-32.2465,115.84879,70
-33.61374,115.11015,185
-32.00917,115.86006,180
-35.0461,117.52129,348
-17.96288,122.21217,605
-30.29754,115.04369,154
-31.95479,115.86288,2100
-33.86816,121.89104,320
-33.9526,115.07217,430
-33.72179,115.06088,1598
-31.8906,115.75599,525
-31.95515,115.84809,700
-32.04434,115.7627,760
-30.29639,115.04417,320
-31.77843,116.00188,386
-31.81332,115.75661,405
-31.95085,115.82462,847
-31.96028,115.81905,707
-31.96053,115.81963,505
-31.88672,116.77497,500
-31.94197,115.84019,242
-31.95182,115.85341,1210
-33.34386,115.64273,1330
-31.95184,115.84481,600
-31.9691,115.8501,1740
-32.06393,115.75725,242
-33.75433,115.03051,825
-33.64761,115.40602,120
-31.62216,115.67669,192
-31.62258,115.67832,282
-31.9176,115.84619,210
-33.56079,115.56446,68
-31.99021,115.75953,278
-28.76387,114.61744,130
-32.07088,115.81915,546
-31.95504,115.87496,8080
-34.19172,115.13173,160
-31.53959,116.37723,170
-28.75714,114.61656,110
-32.01279,115.76405,202
-31.93894,115.80379,363
-33.71713,115.03522,470
-31.92577,115.76466,7000
-33.98978,114.99751,498
-33.95253,115.07228,430
-31.97407,115.81447,175
-31.94929,115.81119,917
-31.95147,115.83164,1380
-33.15096,115.69253,600
-33.64935,115.35285,150
-32.06874,115.75258,555
-32.03115,115.76802,32
-31.89633,115.7567,242
-32.0449,115.79328,75
-31.80395,115.73289,149
-31.6762,115.69711,118
-31.95088,115.82613,1470
-31.53761,116.07548,360
-32.00387,115.76509,2450
-33.62937,115.76017,300
-33.87,121.89233,380
-31.94772,115.8206,875
-31.539,116.37758,150
-31.53623,116.37528,130
-31.95225,115.84963,950
-35.02287,117.89923,600
-33.87413,121.873,340
-32.04709,115.75389,540
-33.84146,121.90744,340
-31.81643,115.75054,448
-32.05363,115.75734,196
-33.32123,115.63586,57
-33.32194,115.63459,74
-33.31959,115.63374,33
-33.32197,115.63461,33
-33.32164,115.63542,74
-33.31989,115.63568,31
-33.32146,115.63425,31
-33.323,115.63282,59
-33.32332,115.63295,79
-33.32504,115.63249,79
-33.32477,115.63465,31
-33.32458,115.63384,31
-31.94827,115.86607,65
-33.9519,115.0187,962
-32.58232,115.77032,440
-30.73976,121.46487,360
-32.03282,115.8029,570
-31.93829,115.82165,101
-31.77416,115.76481,100
-32.17096,115.8698,448
-31.73554,115.76989,210
-32.33133,115.74566,780
-32.04242,115.8192,45
-31.93208,115.87334,165
-32.04908,115.75059,240
-17.92893,122.22072,340
-34.39055,119.37976,149
-31.8467,115.81142,88
-31.80259,115.76863,138
-31.95034,115.81113,847
-31.88716,115.78072,149
-32.06499,115.75045,1694
-31.92757,115.81589,250
-32.04194,115.78741,55
-31.94851,115.82678,2000
-31.92126,115.77313,52
-33.33618,115.64038,110
-33.61176,115.10605,600
-32.03847,115.81241,375
-32.00597,115.75267,180
-31.94692,115.82052,70
-31.21128,121.61901,300
-31.84916,115.84939,6015
-31.74715,115.74533,90
-32.05867,115.83426,70
-33.94876,120.12559,930
-33.95058,115.06838,840
-33.9478,120.12601,600
-31.96073,115.81987,968
-32.04883,115.81764,375
-32.07993,115.79765,363
-31.95021,115.82794,1470
-32.05616,115.74563,720
-32.28798,115.70779,950
-31.94968,115.82536,675
-31.89474,115.79763,1120
-32.00955,115.76556,150
-31.94899,115.82096,625
-31.53843,116.37697,170
-31.92452,115.88371,444
-33.68406,115.09729,380
-31.89591,115.7872,24
-31.95336,115.85677,120
-31.96435,116.03508,150
-32.07175,115.75564,2807
-28.29961,114.62892,124
-32.01473,115.75806,477
-31.67014,115.69489,456
-32.00276,115.9847,65
-32.01872,115.94689,58
-35.01173,117.9066,680
-30.31565,115.03108,320
-31.85911,115.75785,2807
-31.89081,115.88456,60
-31.97465,115.88995,600
-31.88871,115.78202,350
-31.90034,115.85195,450
-33.96744,115.10785,260
-33.99361,114.99792,740
-34.32101,115.16152,390
-33.61189,115.1073,906
-32.94052,117.17123,330
-32.06422,115.76579,630
-32.78277,117.50192,320
-31.93412,115.81267,5100
-32.05754,115.749,615
-32.09444,115.77808,42
-31.96925,115.77461,1750
-31.94845,115.84589,105
-30.06898,114.97448,500
-31.88375,115.8723,180
-31.99316,115.79402,363
-31.84106,115.75322,540
-27.71392,114.16293,100
-33.94603,115.05571,360
-32.06214,115.77934,350
-35.02707,117.88011,520
-33.96833,115.02294,380
-33.96657,115.00581,1250
-33.69367,115.0083,1202
-32.01273,115.93592,14000
-31.70587,115.79812,676
-32.00618,115.75354,660
-32.04793,115.77733,333
-32.06212,115.84253,4200
-31.97247,115.89009,70
-31.93987,115.82205,75
-32.12702,115.84604,600
-31.96021,115.87073,444
-32.0648,115.75417,333
-32.06905,115.75316,333
-31.97325,115.81531,708
-32.02147,115.7558,20250
-32.08319,115.75681,190
-32.03274,115.8021,90
-32.6235,115.63909,308
-32.05389,115.74389,89
-31.88869,115.88391,121
-33.63024,115.10305,1600
-34.0596,115.6005,480
-32.00744,115.94813,312
-33.63333,115.09274,270
-31.58601,116.43678,70
-34.57163,117.65386,222
-32.06079,115.75389,900
-33.6412,115.0274,180
-32.48228,115.75246,165
-32.00798,115.75681,198
-33.6579,115.25009,4500
-31.9563,115.84765,555
-31.80579,115.79094,320
-33.65715,115.25121,4620
-32.52514,115.7237,575
-32.52399,115.72232,575
-33.94985,115.06957,600
-31.65774,115.6902,450
-31.96064,115.81967,560
-33.94637,115.05482,360
-17.95824,122.20842,230
-31.89938,115.88137,200
-33.52666,115.50742,360
-31.9344,115.89037,298
-31.89695,115.75602,882
-31.96092,115.87517,131
-21.95495,114.13385,870
-31.77547,115.73461,720
-32.11979,115.92728,1610
-31.90066,115.76578,575
-31.99584,115.89878,303
-31.89076,115.75779,2400
-32.04497,116.00068,44
-31.77323,115.82125,500
-33.67975,115.04161,840
-33.44517,115.60403,188
-32.52894,115.71778,345
-32.52769,115.7165,241
-32.52741,115.71674,241
-32.5274,115.71711,241
-32.52474,115.71751,482
-32.52279,115.7189,241
-32.5233,115.71874,692
-33.62989,115.39276,368
-31.95874,115.8742,255
-28.73832,114.62512,270
-31.95017,115.81142,655
-31.88316,115.89405,50
-31.91487,115.83788,70
-31.93147,115.76487,5250
-31.97465,115.88497,298
-31.01205,115.33071,260
-31.97759,115.81229,79
-31.96679,115.78343,2933
-31.9919,115.85644,150
-33.94985,115.07731,700
-31.99293,115.75316,540
-31.98769,115.7693,375
-32.00914,115.76504,141
-31.67176,115.69549,1272
-32.00781,115.75559,150
-32.00831,115.76007,585
-32.06278,115.75945,1638
-31.81701,115.81939,225
-34.94745,116.91105,150
-31.90121,115.76982,725
-31.96107,115.91685,40
-31.95034,115.81113,560
-33.64725,115.35961,268
-33.65626,115.2991,600
-32.04825,115.80409,106
-31.97136,115.81731,1680
-31.94901,115.82834,1000
-33.84155,121.90737,360
-32.04166,115.79391,150
-34.83727,116.02645,288
-31.6484,115.71077,44
-31.89948,116.05578,82
-31.89049,115.78626,98
-31.98537,115.76038,1855
-31.69703,115.7124,745
-35.07632,117.86895,158
-31.90944,115.76955,4000
-32.52124,115.70342,338
-33.9444,115.01692,320
-32.71336,116.07223,100
-33.98353,114.99102,510
-33.56512,115.06992,1302
-34.32101,115.15858,400
-31.8199,115.7495,111
-32.00657,115.75219,2807
-34.90496,117.07708,240
-32.00764,115.94645,50
-32.02837,115.89,270
-31.73915,115.77125,224
-31.88944,115.77143,380
-31.88944,115.77158,12750
-31.93126,115.80843,222
-27.71419,114.16185,150
-21.97488,114.12029,480
-32.06454,115.93635,87
-32.30528,115.71403,222
-17.96399,122.23382,5406
-31.90641,115.85846,505
-31.97739,115.91656,50
-31.93511,115.86664,242
-33.99145,114.99637,580
-32.50511,115.7398,260
-31.99055,115.90847,99
-31.68477,115.73368,420
-33.8314,121.91724,248
-31.79201,115.74929,94
-34.43,116.07586,200
-31.95603,115.87345,262
-31.91635,115.83384,410
-27.70098,114.17017,390
-32.71168,116.0674,348
-31.99284,115.76638,190
-34.44106,116.05619,1002
-32.47546,115.76933,345
-33.34627,115.63271,198
-31.99341,115.75593,645
-34.97748,117.36477,354
-32.03917,115.78012,84
-31.94929,115.81119,917
-32.06296,115.78104,50
-31.93765,115.84513,164
-31.91816,115.90237,50
-31.9579,115.866,3500
-31.98659,115.76165,3150
-31.95774,115.81706,160
-31.95516,115.87101,101
-34.97729,117.36338,354
-31.89216,115.75825,303
-34.99963,117.33402,507
-31.94093,115.8678,338
-33.65843,115.29566,90
-31.95385,115.85503,129
-33.84487,121.89936,280
-31.34504,115.49875,460
-32.06817,115.75796,180
-31.87373,115.87803,136
-31.9894,115.75257,2480
-31.88472,115.7898,600
-31.93227,115.90947,140
-31.95658,115.86641,79
-31.98774,115.89794,50
-32.00715,115.75275,150
-33.33299,115.63002,600
-33.95142,115.08281,456
-31.86553,116.03258,139
-31.86432,116.03142,140
-31.84385,115.79816,394
-31.92236,115.90455,363
-31.89797,115.83811,195
-33.63072,115.14125,650
-32.00671,115.758,249
-32.23013,115.8741,140
-31.95054,115.85229,65
-33.9965,114.9971,700
-32.47807,115.75165,90
-31.901,115.82889,420
-32.06214,115.77934,350
-31.8219,115.75738,202
-31.74987,115.72815,297
-32.10641,115.76388,290
-34.2697,115.10299,504
-31.9492,115.82877,707
-31.95705,115.85295,1488
-20.74367,116.80986,209
-32.06051,115.75055,495
-32.06139,115.75315,357
-31.53728,116.37906,130
-32.05627,115.74512,410
-31.80688,115.75835,393
-31.86965,115.75747,120
-33.67372,115.10963,900
-32.52249,115.72514,180
-31.94762,115.75735,96
-31.90532,115.76381,5700
-31.94977,115.84016,370
-33.96763,115.00227,500
-32.27965,115.72327,240
-32.06037,115.81662,70
-33.97338,115.08121,375
-31.97325,115.81531,8096
-31.81514,115.75707,792
-31.89605,115.75694,366
-31.74123,115.73017,1100
-33.62895,115.39247,4500
-31.94584,115.7912,258
-34.22119,115.0544,440
-31.95498,115.84705,505
-32.04335,115.79207,75
-34.22215,115.05612,400
-31.90039,115.75715,55
-31.93872,115.86495,135
-35.0319,117.65197,338
-35.0304,117.65013,398
-32.03117,115.92067,375
-34.99049,116.81688,340
-31.94318,115.82224,172
-32.52667,115.69505,770
-33.63275,115.0487,472
-31.8938,116.12538,328
-32.05382,115.94543,60
-32.06862,115.77215,49
-31.9752,115.88738,149
-33.87551,121.87752,154
-33.35385,115.62743,280
-32.15371,115.97081,342
-32.06276,115.77991,42
-34.56236,117.59489,120
-32.03835,115.75469,330
-32.01254,115.91817,136
-33.63259,115.04696,472
-32.52233,115.7188,380
-31.8222,115.75557,298
-31.95634,115.87024,172
-34.64543,117.65076,180
-31.97795,115.9324,39
-31.98239,115.77024,63
-31.96317,115.81452,745
-34.96538,117.3561,320
-31.8882,116.76838,139
-32.53585,115.71399,318
-31.97776,115.89016,23
-31.77935,115.77018,300
-31.96846,116.01696,498
-31.95279,115.84726,363
-31.55253,115.6276,570
-32.08827,115.78377,218
-31.90608,115.78299,387
-31.88955,115.75828,350
-33.9926,114.99962,258
-31.84478,115.75589,158
-33.86526,114.99067,400
-31.69011,115.73413,343
-32.00652,115.76188,240
-32.03401,115.84103,138
-32.04227,115.84932,138
-32.00658,115.84638,250
-32.03169,115.79771,138
-32.0173,115.84562,200
-32.0146,115.84882,90
-32.00658,115.84638,101
-31.96069,115.86666,160
-34.83646,116.02149,540
-33.37435,115.65185,160
-33.99414,114.99717,180
-31.95089,115.87316,131
-32.06146,115.7407,840
-33.71916,115.10808,298
-33.63634,115.15777,1434
-31.78306,116.0034,600
-32.03666,115.84271,220
-34.96104,117.31502,500
-33.61504,115.11031,200
-35.00578,117.32325,300
-35.04152,117.63035,130
-33.65735,115.30044,160
-31.93544,115.87194,357
-32.05192,115.7488,99
-31.95447,115.87064,67
-31.92725,115.86401,115
-32.05406,115.9461,60
-32.34532,115.74535,522
-31.97824,115.8149,350
-32.33843,115.823,84
-33.33234,115.63643,144
-31.90667,115.85335,101
-31.94211,115.86794,645
-31.92468,115.88224,242
-31.88845,115.92453,47
-32.01994,115.92327,150
-32.05082,115.96607,220
-27.76928,114.14997,195
-27.76806,114.14788,195
-33.65367,115.31763,1390
-27.71818,114.16127,1000
-27.71541,114.1631,750
-32.05184,115.9759,74
-32.13136,115.79815,2475
-32.03947,115.78806,1680
-34.96111,117.31545,400
-34.96122,117.31536,500
-34.96111,117.31536,500
-34.96104,117.31536,400
-34.96122,117.3154,400
-34.96122,117.3154,400
-35.0175,117.88995,278
-31.9147,115.76546,50
-33.62952,115.11627,780
-31.9416,115.86035,315
-33.94294,115.01638,700
-34.39229,119.37921,567
-31.92372,115.8818,222
-31.92494,115.88246,210
-32.02565,115.83253,108
-31.92375,115.88245,202
-31.92286,115.88053,222
-31.92364,115.8824,202
-31.92378,115.88038,210
-32.01004,115.75426,2490
-33.77542,115.11309,530
-32.02565,115.83253,200
-31.95672,116.04993,186
-32.03466,115.83987,50
-32.05219,115.76201,327
-32.01248,115.76038,507
-31.93771,115.85052,75
-33.94986,115.08248,360
-33.56034,115.06345,600
-31.92697,115.86293,95
-33.62376,115.10332,782
-33.92221,115.14997,400
-31.9067,115.94561,131
-31.93635,115.80134,198
-32.02449,115.75668,1400
-25.93052,113.54349,189
-32.03299,115.76762,315
-31.96652,116.06418,84
-31.86437,115.83672,90
-32.11697,115.87092,57
-33.77903,116.05712,53
-32.55908,115.70827,300
-20.30987,118.58264,220
-32.00583,115.91811,120
-35.0436,117.83993,4740
-33.65083,115.05333,404
-33.6542,115.32473,368
-29.27114,114.92356,750
-33.67691,115.06673,606
-33.83614,121.90483,300
-31.9592,115.87418,258
-32.00233,115.86593,131
-32.71031,116.08706,348
-32.00758,115.91285,30
-33.95858,115.08559,2500
-31.95406,115.84754,278
-33.4019,115.60716,600
-33.66027,115.26709,760
-31.94041,115.85188,60
-32.27277,115.73407,360
-31.94284,116.00396,120
-31.93331,115.81189,1500
-32.10813,115.7891,580
-31.86255,115.77448,180
-29.235,114.92936,115
-31.95362,115.87795,131
-31.95359,115.87603,262
-31.95443,115.87621,262
-34.96845,117.3104,420
-32.57645,115.80101,235
-32.06148,115.75395,298
-32.06031,115.75081,460
-32.57589,115.81107,220
-32.57622,115.81041,220
-33.63067,115.39368,164
-32.05865,115.7577,320
-33.6082,115.10317,540
-32.05375,115.74556,79
-32.05557,115.74564,26
-32.0536,115.74514,24
-31.94988,115.8677,182
-33.64203,115.36247,470
-31.80782,115.75883,198
-31.87623,115.80966,800
-31.98796,115.77318,790
-31.9408,115.86965,170
-31.9883,115.81502,30
-31.88077,115.92845,40
-31.98776,115.87287,50
-32.05369,115.74387,27
-32.05401,115.74545,24
-31.98414,115.88468,250
-31.80954,115.73153,111
-31.94772,115.8206,1113
-32.04079,115.91027,110
-31.94786,115.78979,298
-31.95663,115.86694,85
-31.93393,116.01113,73
-35.00579,117.92733,258
-33.9613,115.05943,262
-32.0451,115.9076,50
-31.96078,115.87095,387
-35.0177,117.8965,390
-32.7119,116.06098,275
-32.00909,115.76555,200
-31.98885,115.7692,160
-32.01383,115.8876,90
-31.95527,115.88176,2420
-32.10805,115.76417,222
-31.98068,115.9111,68
-31.88912,115.78453,75
-31.92353,115.83288,138
-31.83135,115.88894,60
-31.87754,115.82134,39
-31.93673,116.0122,255
-31.93198,115.86661,255
-34.9775,116.71601,432
-33.95071,115.07269,400
-31.99244,115.75976,2000
-32.0692,115.75264,178
-33.34796,116.17815,140
-33.94835,120.12691,720
-32.03876,115.89767,80
-32.52361,115.71885,548
-31.55825,115.63335,720
-32.52196,115.71745,380
-32.52182,115.71951,124
-17.9513,122.21109,1050
-34.28638,115.1424,164
-31.893,115.94676,102
-33.52506,115.50724,300
-34.98094,117.34235,306
-31.97297,115.85005,278
-17.96838,122.23464,318
-32.06291,115.7596,1425
-31.89033,115.76007,1260
-31.94499,115.85894,738
-31.99301,115.89696,303
-31.77361,115.73256,2955
-32.01112,115.75969,180
-31.54399,116.07512,1250
-31.86764,115.75715,675
-32.00484,115.75608,591
-31.27818,115.44368,150
-32.0544,115.7459,555
-33.52682,115.50502,1102
-32.06785,115.75409,460
-33.64062,115.36583,320
-32.03921,115.91341,80
-31.9548,115.86258,89
-32.26428,115.81817,72
-31.88645,115.76155,402
-31.98478,115.90545,1650
-31.9822,115.76659,500
-33.95923,115.08492,640
-31.97573,115.89412,310
-32.32425,115.7523,136
-31.4866,115.58137,320
-33.60275,115.10543,350
-33.60126,115.09842,270
-32.01346,115.76233,99
-32.06324,115.75746,84
-31.97972,115.90694,37
-33.52347,115.50976,144
-15.72896,128.73678,180
-31.9202,115.7716,100
-32.31203,115.73508,4500
-32.03698,115.76359,334
-32.02795,115.75448,1300
-33.61969,115.09297,186
-31.79006,115.99818,100
-32.04387,115.83784,85
-31.94139,115.82034,805
-31.6537,116.08093,300
-31.34667,115.50052,962
-32.0644,115.75943,135
-31.968,115.94418,80
-31.92966,115.83845,420
-31.97676,115.88386,315
-31.92056,115.82047,560
-31.96125,115.80904,298
-32.05634,115.74306,480
-31.95313,115.9122,210
-32.05925,115.74865,278
-32.01217,115.7575,80
-33.97542,115.01083,1002
-31.98751,115.90275,70
-31.88642,115.76129,417
-31.92728,115.77019,4893
-34.33226,115.16953,268
-32.52125,115.71904,840
-33.66905,115.32095,220
-33.98887,114.99572,380
-31.89309,115.75926,198
-32.03155,115.75737,600
-31.97174,115.87255,600
-32.061,115.87596,59
-31.95056,115.82635,1200
-31.94544,115.81979,65
-32.01197,115.83143,149
-32.71017,116.06659,500
-32.57324,115.66337,585
-31.78456,115.73831,80
-31.94427,115.81751,276
-32.072,115.75192,738
-32.00253,115.9385,320
-31.98005,115.85485,560
-31.93603,115.86022,318
-31.95859,115.86952,200
-32.05477,115.75707,360
-31.88727,115.77012,60
-33.78812,115.98515,180
-31.90844,115.86078,445
-31.96095,115.81965,420
-33.60314,115.10314,400
-32.10592,116.04522,85
-32.06547,115.88359,45
-32.06378,115.88251,45
-31.94752,115.86442,408
-31.95807,115.87201,280
-31.9857,115.8174,70
-32.06,115.74981,417
-31.92711,115.90252,525
-32.06455,115.75242,750
-31.92986,115.89322,504
-32.05618,115.74611,973
-31.93559,115.88499,363
-32.06664,115.7531,180
-31.95548,115.84821,505
-31.97807,115.77912,222
-31.97262,115.87502,230
-31.73695,115.74034,610
-31.89303,115.78831,36
-28.74743,114.63418,450
-32.04616,115.75297,318
-35.02089,117.87872,60
-31.91802,115.91619,178
-33.66509,115.30377,450
-33.08539,115.7389,500
-31.84256,115.75201,14880
-32.02454,115.75524,1050
-31.93238,115.81338,168
-32.0654,115.85412,400
-33.66018,115.26793,760
-32.06693,115.77637,234
-32.07872,115.80596,1260
-32.06691,115.77747,285
-31.80789,115.76047,200
-31.93101,115.77249,356
-31.95389,115.87854,880
